description,calories,protein,carbs,fat
"Pork, chop, NS as to fat eaten with Potato from Puerto Rican style stuffed pot roast, with gravy and Squash, winter, acorn, cooked, boiled, mashed, with salt",498.0,54.3,35.8,15.2
"Fish, bass, grilled with Beans and brown rice and Spinach and cheese casserole with Squash, winter, acorn, cooked, boiled, mashed, with salt",625.0,49.4,56.5,22.6
"Soup, miso or tofu with Tuna noodle casserole with vegetables, cream or white sauce and Fried green beans with Cheese, cottage, with fruit",679.5,31.6,66.0,32.4
"Restaurant, family style, sirloin steak with Stew, beef, with pasta and Macaroni or noodles with cheese and tomato with Macaroni or noodles, creamed, with cheese and tuna",849.2,76.8,55.0,35.6
"Fish, swordfish with Potato from Puerto Rican style stuffed pot roast, with gravy and Cauliflower, raw with Ravioli, cheese and spinach-filled, with cream sauce",536.7,38.3,52.2,19.7
"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread with Dirty rice and Stuffed pepper, with rice, meatless with Tuna noodle casserole with vegetables and mushroom sauce",687.4,43.1,70.7,24.4
"Fish, catfish, steamed with Flavored pasta and Green bean casserole with Burrito, cheese only",634.3,45.4,50.9,26.7
"Restaurant, family style, sirloin steak with Tuna casserole with vegetables and mushroom sauce, no noodles and Spinach and cheese casserole with Macaroni or noodles with cheese and meat",809.3,85.7,32.5,38.4
"Orange chicken with Rolls, dinner, wheat and Tuna noodle casserole with mushroom sauce with Fish, salmon, baked or broiled",753.7,41.0,76.9,31.2
"Stew, lamb with Pinto beans and white rice and Stuffed pepper, with meat with Macaroni or noodles with cheese and egg",745.3,34.2,67.6,37.2
"Pork, chop, lean and fat eaten with Fish shish kabob with vegetables, excluding potatoes and Stuffed shells, with chicken, with tomato sauce",650.9,80.3,31.8,21.8
"Duck, wild, breast, meat only, raw with Restaurant, Italian, chicken parmesan without pasta and Spinach, creamed with Fish, salmon, baked or broiled",749.5,68.4,29.3,38.5
"Tuna noodle casserole with vegetables and mushroom sauce with Garlic bread, from frozen and Taco, corn tortilla, chicken, cheese with Tuna casserole with vegetables and mushroom sauce, no noodles",646.5,36.1,62.7,28.2
"Beef stew, canned entree with Potato, baked, peel eaten and Fried green beans",657.6,18.1,85.3,27.6
"Chicken thigh, rotisserie, skin eaten with Broccoli casserole with rice and Stuffed green pepper, Puerto Rican style with Spaghetti sauce with poultry",834.7,61.2,54.2,41.7
"Fish curry with Rice pilaf and Stuffed pepper, with rice, meatless",595.4,18.4,67.8,28.0
"Fish, halibut, greenland, cooked, dry heat with Tuna noodle casserole with vegetables, cream or white sauce and Brussels sprouts, NS as to form, cooked with Spaghetti sauce with poultry",652.4,44.6,34.9,37.4
"Fish, halibut, cooked, with skin (Alaska Native) with Stew, beef, with pasta and Squash, winter, acorn, cooked, baked, without salt",543.2,59.9,41.5,15.8
"Tuna noodle casserole with vegetables, cream or white sauce with Stuffed pepper, with rice, meatless and Lasagna with meat and spinach with Macaroni or noodles, creamed, with cheese and tuna",855.5,39.3,68.0,46.8
"Taco, fish with Long rice noodles, made from mung beans, cooked and Beef and broccoli",848.6,33.7,87.3,40.1
"CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta with Tuna noodle casserole with vegetables and mushroom sauce and Spinach and cheese casserole with Fish, salmon, baked or broiled, coated",727.7,55.5,46.5,36.3
"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored with Garlic bread, from frozen and Stuffed green pepper, Puerto Rican style",615.1,49.7,48.2,24.7
"Chicken thigh, sauteed, skin not eaten with Noodles, cooked and Beef and broccoli with Chicken wing, grilled without sauce",852.1,67.1,48.7,41.4
"Shrimp scampi with Quinoa, fat added and Tuna noodle casserole with mushroom sauce with Spinach and cheese casserole",783.6,45.6,63.9,37.8
"Beef, ground, with egg and onion with Shrimp shish kabob with vegetables, excluding potatoes and Kale, NS as to form, cooked with Macaroni or noodles with cheese and egg",576.7,51.9,22.6,30.0
"Fish, swordfish with Macaroni or noodles, creamed, with cheese and tuna and Stuffed shells, with chicken, with tomato sauce with Macaroni or noodles with cheese and tomato",882.3,66.2,78.0,33.2
"Fish, bass, steamed with Garlic bread, NFS and Spinach souffle with Spaghetti sauce with meat",627.5,53.5,39.6,27.2
"Stuffed chicken, drumstick or breast, Puerto Rican style with Rice dressing and Cauliflower, raw with Fish, salmon, baked or broiled, coated",711.6,59.0,57.1,27.6
"Pastrami, turkey with Broccoli casserole with rice and Taco, corn tortilla, chicken, cheese with Beef, ground, 70% lean meat / 30% fat, patty, cooked, broiled",824.0,64.7,59.5,36.2
"Chicken wing, sauteed with Rolls, dinner, wheat and Stuffed shells, with chicken, with tomato sauce",739.9,52.7,51.3,35.3
"Pepper steak with Restaurant, Mexican, spanish rice and Spinach, creamed",726.2,34.0,67.4,36.0
"Chicken thigh, stewed, skin eaten with Chicken, chicken roll, roasted and Lasagna with meat and spinach with Fish, salmon, baked or broiled",751.7,72.3,15.7,44.1
"Lamb shish kabob with vegetables, excluding potatoes with Bread stuffing and Broccoli casserole with noodles with Fish, salmon, baked or broiled, coated",613.6,29.8,52.0,31.4
"Chicken, chicken roll, roasted with Potato, roasted, from fresh, peel eaten, made with butter and Spinach, creamed with Potato, roasted, from fresh, peel eaten, made with butter",636.7,52.1,46.4,27.4
"Chicken or turkey with stuffing with Shrimp shish kabob with vegetables, excluding potatoes and Carrots, glazed, cooked",569.7,58.1,50.2,14.9
"CRACKER BARREL, grilled sirloin steak with Potato patty and Kale, NS as to form, cooked with Burrito, cheese only",899.9,73.0,41.9,48.9
Salmon salad with Beans and brown rice and Macaroni or noodles with cheese and tomato,869.1,37.0,65.7,50.8
"Pork, chop, lean only eaten with Spanish rice with ground beef and Tuna casserole with vegetables and mushroom sauce, no noodles with Spaghetti sauce with poultry",775.2,80.6,40.5,30.8
"Beef, roast with Potato, baked, NFS and Bean salad, yellow and/or green string beans",559.7,48.2,48.5,19.4
"Shrimp scampi with Garlic bread, from fast food / restaurant and Tuna noodle casserole with vegetables and mushroom sauce with Tuna noodle casserole with mushroom sauce",783.3,45.2,58.9,40.1
"Stew, lamb with Potato, roasted, from fresh, peel eaten, made with margarine and Ravioli, cheese and spinach-filled, with cream sauce with Spaghetti sauce with meat",628.1,27.7,68.4,27.3
"Beef shish kabob with vegetables, excluding potatoes with Sweet potato tots and Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",656.0,42.4,82.0,26.1
"Pork, chop, NS as to fat eaten with Quinoa, cooked and Taco or tostada salad with chicken",696.0,57.7,59.2,24.8
"Chicken curry with Macaroni or noodles with cheese and egg and Kale, NS as to form, cooked with Stuffed shells, with chicken, with tomato sauce",591.9,26.5,51.6,31.8
"Taco, fish with Potato, mashed, NFS and Bean salad, yellow and/or green string beans with Spaghetti sauce with meat",831.4,28.8,91.3,39.8
"Fish, salmon, baked or broiled, coated with Garlic bread, from fast food / restaurant and Kale, NS as to form, cooked with Squash, winter, butternut, cooked, baked, with salt",896.7,57.3,49.4,51.0
"Beef, steak, ribeye, lean and fat eaten with Spanish rice, fat added and Stuffed pepper, with rice, meatless",829.2,44.7,46.2,51.2
"Chicken thigh, rotisserie, skin not eaten with Quinoa, no added fat and Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread with Squash, winter, acorn, cooked, boiled, mashed, with salt",778.7,72.9,55.0,29.2
"Fish, trout, grilled with Stuffed pepper, with rice, meatless and Pepper steak with Spinach and cheese casserole",761.1,58.1,27.5,45.7
"Taco, flour tortilla, chicken, cheese with Pasta, vegetable, cooked and Fried cauliflower",887.1,42.5,105.5,31.9
"Chicken thigh, rotisserie, skin not eaten with Wild rice, cooked and Tuna casserole with vegetables and mushroom sauce, no noodles with Clams, steamed or boiled",658.8,60.9,47.7,25.5
"Turkey, ground with Rice noodles, cooked and Stuffed jalapeno pepper",842.2,62.4,60.9,38.7
"Chicken breast, rotisserie, skin not eaten with Kidney beans and white rice and Green bean casserole",672.5,73.9,52.3,18.6
"Burrito, chicken, cheese with Chicken, chicken roll, roasted and Broccoli casserole with rice",667.7,51.9,62.5,23.0
"Restaurant, Italian, chicken parmesan without pasta with Spanish rice, no added fat and Ravioli, cheese and spinach-filled, with cream sauce with Tuna casserole with vegetables and mushroom sauce, no noodles",770.3,43.1,82.2,29.8
"Beef, pot roast with Rice, white, cooked, glutinous and Spinach souffle with Macaroni or noodles, creamed, with cheese and tuna",741.8,55.8,47.0,36.6
"Beef and broccoli with Macaroni or noodles, creamed, with cheese and tuna and Cauliflower, raw",571.0,34.5,51.6,25.3
"Fish, tilapia, grilled with Fish shish kabob with vegetables, excluding potatoes and Carrots, glazed, cooked",466.7,57.9,31.3,12.1
"Duck, cooked, skin eaten with Tuna casserole with vegetables and mushroom sauce, no noodles and Brussels sprouts, NS as to form, cooked",714.0,43.7,22.1,50.3
"Fajita, chicken with Garlic bread, NFS and Peppers, sweet, green, sauteed",761.5,25.8,70.7,42.8
"CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta with Rice pilaf and Cauliflower, raw with Macaroni or noodles with cheese and meat",722.3,45.0,73.5,28.4
"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread with Adobo, with noodles and Beef and broccoli",815.6,70.1,46.5,37.2
"Duck, wild, breast, meat only, raw with Pork shish kabob with vegetables, excluding potatoes and Squash, winter, acorn, cooked, baked, without salt",579.9,66.4,36.3,18.8
"Fish, tilapia, steamed with Pasta, cooked and Bean salad, yellow and/or green string beans",599.9,51.2,73.0,11.1
"Fish shish kabob with vegetables, excluding potatoes with CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta and Mushrooms, white, stir-fried",565.1,58.5,29.7,24.8
"Chicken curry with Chicken curry with rice and Ravioli, cheese and spinach-filled, with cream sauce with Potato, roasted, from fresh, peel eaten, made with butter",649.9,29.5,68.6,29.4
"Chicken thigh, rotisserie, skin not eaten with Rolls, dinner, oat bran and Salmon salad with Clams, steamed or boiled",822.8,68.9,39.9,43.1
"Pork, tenderloin with Pinto beans and white rice and Mushrooms, white, stir-fried",509.7,47.8,51.4,12.8
"Turkey with gravy with Sweet potato, casserole or mashed and Squash, winter, acorn, cooked, baked, without salt",478.8,42.2,54.6,10.6
"Beef stew, canned entree with Rolls, dinner, oat bran and Corned beef patty with Spaghetti sauce with meat",508.8,24.2,48.6,24.4
"Fish, halibut, cooked, with skin (Alaska Native) with Garlic bread, NFS and Brussels sprouts, NS as to form, cooked with Chicken breast, grilled with sauce, skin eaten",635.1,47.7,55.3,26.3
"CRACKER BARREL, grilled sirloin steak with Quinoa, cooked and Kale, NS as to form, cooked with Tuna casserole with vegetables and mushroom sauce, no noodles",698.0,70.6,42.9,27.1
"Fish, tilapia, NFS with Beans and white rice and Tuna casserole with vegetables and mushroom sauce, no noodles",742.9,66.6,59.9,26.5
"Shrimp, grilled with Macaroni or noodles with cheese and egg and Peppers, sweet, green, sauteed",639.3,38.3,40.6,36.7
"Fajita, chicken with Chicken, chicken roll, roasted and Stuffed pepper, with meat",767.3,56.7,35.6,43.9
"Spanish rice with ground beef with Garlic bread, from fast food / restaurant and Broccoli casserole with rice",527.8,21.5,60.7,22.1
"Beef, ground, patty with Macaroni or noodles, creamed, with cheese and tuna and Spinach souffle",839.4,59.8,40.2,47.6
"Pork, chop, stuffed with Potato from Puerto Rican style stuffed pot roast, with gravy and Spinach souffle with Rice dressing",612.8,38.9,55.1,26.3
"Fish, tilapia, grilled with Garlic bread, frozen and Ravioli, cheese and spinach-filled, with cream sauce with Spinach, creamed",589.5,51.7,40.3,24.6
"Beef shish kabob with vegetables, excluding potatoes with Macaroni or noodles with cheese and tomato and Peppers, sweet, green, sauteed with Fish, salmon, baked or broiled, coated",666.0,35.9,53.0,36.2
"Orange chicken with Broccoli casserole with rice and Bean salad, yellow and/or green string beans",896.0,42.1,94.1,39.8
"Fish curry with Garlic bread, from fast food / restaurant and Tuna noodle casserole with vegetables and mushroom sauce with Beef and noodles, no sauce",514.6,23.5,52.1,23.9
"Chicken thigh, sauteed, skin not eaten with Garlic bread, NFS and Mushrooms, white, stir-fried",585.4,49.4,35.7,27.5
"Beef, pot roast with Flavored pasta and Stuffed pepper, with meat with Potato, roasted, from fresh, peel eaten, made with butter",787.3,61.1,30.5,46.9
"Fish, tilapia, fried with Macaroni or noodles with cheese and tomato and Peppers, sweet, green, sauteed",836.2,35.0,62.8,51.5
"HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork with Garlic bread, from fast food / restaurant and Bean salad, yellow and/or green string beans",535.4,38.5,37.5,25.7
"Chicken breast, rotisserie, skin not eaten with Black beans and white rice and Stuffed shells, with chicken, with tomato sauce with Cheese, cottage, with fruit",803.2,85.1,70.7,20.6
"Chicken breast, baked, coated, skin / coating not eaten with Rice pilaf and Squash, winter, acorn, cooked, baked, without salt with Chicken breast, grilled with sauce, skin eaten",837.0,79.8,79.0,21.6
"Chicken or turkey shish kabob with vegetables, excluding potatoes with Pasta, vegetable, cooked and Stuffed pepper, with meat with Stir fried beef and vegetables in soy sauce",700.9,42.8,58.6,32.3
"Soup, miso or tofu with Stuffed pepper, with rice, meatless and Corned beef patty with Pulled pork in barbecue sauce",618.7,27.6,42.9,37.5
"Meatballs, meatless with Garlic bread, from fast food / restaurant and HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored with Stuffed shells, with chicken, with tomato sauce",686.7,56.6,48.7,29.6
"Fish, salmon, canned with Fast foods, potato, mashed and Beef and broccoli with Clams, steamed or boiled",723.3,68.8,39.1,32.2
"Fish curry with Pasta, cooked, enriched, with added salt and Bean salad, yellow and/or green string beans with Cheese, parmesan, hard",776.6,38.0,91.9,28.3
"Fish, cod, steamed with Pasta with sauce, NFS and Spinach souffle",535.5,47.9,43.5,17.9
"Chicken or turkey shish kabob with vegetables, excluding potatoes with Fish shish kabob with vegetables, excluding potatoes and HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored with Spinach and cheese casserole",490.8,63.7,26.0,15.1
"Pork shish kabob with vegetables, excluding potatoes with Spanish rice with ground beef and Mushrooms, white, stir-fried",554.8,45.6,43.3,22.3
"Beef curry with Pasta, cooked, enriched, with added salt and Taco, corn tortilla, chicken, cheese with Squash, winter, acorn, cooked, boiled, mashed, with salt",796.7,45.6,98.1,24.6
"Chicken thigh, rotisserie, skin eaten with Stewed potatoes and Stuffed shells, with chicken, with tomato sauce with Spaghetti sauce with meat",809.0,58.0,60.1,38.0
"Fish shish kabob with vegetables, excluding potatoes with Black beans and white rice and Green bean casserole with Fish, salmon, baked or broiled",560.7,34.9,67.0,16.9
"Lamb, ground with Chicken or turkey shish kabob with vegetables, excluding potatoes and Tuna noodle casserole with mushroom sauce with Beef and noodles, no sauce",879.4,79.5,32.2,47.0
"Biryani with chicken with Potato, baked, peel eaten and Bean salad, yellow and/or green string beans",528.5,22.7,89.7,9.7
"Fish, bass, steamed with Potato, mashed, from restaurant and Stuffed pepper, with rice, meatless with Macaroni or noodles with cheese and egg",688.9,43.3,50.4,34.0
"Burrito, beef, cheese with Chicken curry with rice and Tuna casserole with vegetables and mushroom sauce, no noodles",826.5,44.1,87.2,32.7
"Stew, beef, with pasta with Macaroni or noodles with cheese and Spinach souffle",744.6,37.4,66.1,36.1
"Fish, salmon, baked or broiled with Potato, roasted, from fresh, peel eaten, made with margarine and Spinach souffle",777.9,52.6,39.2,45.0
"Pork, chop, lean only eaten with Potato, mashed, NFS and Corned beef patty with Clams, steamed or boiled",738.3,59.6,49.7,32.9
"Pork, fresh, loin, tenderloin, separable lean and fat, raw with Bread stuffing and Macaroni or noodles with cheese and tomato with Clams, steamed or boiled",624.2,49.3,49.0,24.5
"Roast beef sandwich on wheat with Potato, roasted, from fresh, peel eaten, made with butter and Broccoli casserole with noodles with Potato, roasted, from fresh, peel eaten, made with butter",729.1,36.7,102.0,19.4
"Pot pie, beef with Macaroni or noodles with cheese and tomato and Mushrooms, white, stir-fried",799.9,28.1,83.9,40.2
"Shrimp scampi with Shrimp shish kabob with vegetables, excluding potatoes and Stuffed green pepper, Puerto Rican style with Cheese, cottage, NFS",636.6,54.7,35.9,29.4
"Chicken breast, grilled with sauce, skin eaten with Rice noodles, cooked and Tuna casserole with vegetables and mushroom sauce, no noodles with Clams, steamed or boiled",756.5,55.4,76.7,23.7
"Chicken wing, sauteed with Potato, baked, NFS and Taco, corn tortilla, chicken, cheese with Stir fried beef and vegetables in soy sauce",794.5,57.9,51.5,39.0
"Swiss steak with Macaroni or noodles, creamed, with cheese and tuna and Mushrooms, white, stir-fried with Ravioli, cheese and spinach-filled, with cream sauce",543.6,47.5,49.0,18.7
"Turkey with gravy with Spanish rice, fat added and Tuna noodle casserole with vegetables and mushroom sauce with Chicken wing, grilled without sauce",754.3,64.3,65.8,24.3
"Beef, ground, with egg and onion with Beans and brown rice and Spinach, creamed with Spaghetti sauce with meat",720.9,45.7,49.2,37.1
"DENNY'S, spaghetti and meatballs with Pork shish kabob with vegetables, excluding potatoes and Fried cauliflower",733.9,38.5,59.4,38.0
"Restaurant, family style, sirloin steak with Rolls, dinner, oat bran and Green bean casserole",643.0,65.6,44.5,23.0
"WENDY'S, Ultimate Chicken Grill Sandwich with Chicken or turkey shish kabob with vegetables, excluding potatoes and Taco or tostada salad with chicken with Clams, steamed or boiled",661.6,58.8,55.2,23.3
"Fish, trout, baked or broiled with Quinoa, no added fat and Squash, winter, acorn, cooked, boiled, mashed, with salt",589.5,45.5,52.1,21.6
"Beef shish kabob with vegetables, excluding potatoes with Tuna noodle casserole with cream or white sauce and Broccoli casserole with rice",635.9,48.4,54.4,25.5
"Fish, tilapia, steamed with Pinto beans and white rice and Fried broccoli with Spinach, creamed",867.8,59.4,83.6,32.8
"Fish, trout, baked or broiled with Shrimp shish kabob with vegetables, excluding potatoes and Macaroni or noodles with cheese and tomato",721.7,71.4,36.8,30.8
"Beef and noodles, no sauce with Rice, white, cooked, glutinous and Corned beef patty with Garlic bread, with melted cheese, from frozen",851.8,38.5,95.3,34.1
"Fish, trout, baked or broiled with Potato, baked, peel eaten and Tuna noodle casserole with vegetables and mushroom sauce with Garlic bread, with melted cheese, from frozen",686.9,51.1,59.9,26.4
"Bologna, turkey with Potato, roasted, from fresh, peel eaten, made with butter and Broccoli casserole with noodles with Ravioli, cheese and spinach-filled, with cream sauce",860.6,33.0,80.1,46.0
"Macaroni or noodles, creamed, with cheese and tuna with Chicken curry with rice and Kale, NS as to form, cooked",541.2,26.2,63.9,19.9
"Tuna noodle casserole with vegetables, cream or white sauce with Tuna casserole with vegetables and mushroom sauce, no noodles and Tuna noodle casserole with vegetables and mushroom sauce",650.9,44.2,58.7,26.8
"Stew, beef, with pasta with Garlic bread, frozen and Green bean casserole",638.6,27.5,68.4,27.8
"Fish, tofu, and vegetables, tempura with Bread stuffing and Fried broccoli with Burrito, cheese only",705.4,16.0,54.1,47.2
"Meatballs, meatless with Potato, mashed, ready-to-heat and Broccoli casserole with rice",602.1,39.4,53.8,25.9
"Chicken, roasting, meat and skin, cooked, roasted with Beef shish kabob with vegetables, excluding potatoes and Squash, winter, acorn, cooked, boiled, mashed, with salt with Clams, steamed or boiled",627.9,66.5,24.1,29.4
"Pork, chop, lean only eaten with Tuna noodle casserole with mushroom sauce and Cauliflower, raw with Stir fried beef and vegetables in soy sauce",548.9,63.2,29.4,19.5
"Corned beef patty with Soup, potato and Taco or tostada salad with chicken with Stir fried beef and vegetables in soy sauce",710.7,30.1,62.8,38.2
"Fish sandwich, grilled with Quinoa, no added fat and Tuna casserole with vegetables and mushroom sauce, no noodles",722.2,51.3,88.1,18.1
"Pork, tenderloin with Spanish rice, no added fat and Fried broccoli",666.3,49.7,62.1,23.4
"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored with Spanish rice, NS as to fat and Salmon salad",727.4,54.5,43.3,36.6
"Stew, beef, with pasta with Potato, mashed, ready-to-heat and Peppers, sweet, green, sauteed with Stuffed shells, with chicken, with tomato sauce",602.9,24.8,53.7,33.0
"Beef, stew meat with Garlic bread, from fast food / restaurant and Taco, corn tortilla, chicken, cheese",875.8,64.3,51.7,46.1
"Burrito, chicken, cheese with Potato, roasted, from fresh, peel eaten, made with butter and Taco, corn tortilla, chicken, cheese with Spaghetti sauce with seafood",894.2,50.3,98.6,33.5
"Beef stew, canned entree with Potato patty and Ravioli, cheese and spinach-filled, with cream sauce",732.1,23.0,63.8,42.9
"Tuna casserole with vegetables and mushroom sauce, no noodles with Fish shish kabob with vegetables, excluding potatoes and Taco, corn tortilla, chicken, cheese",736.6,65.9,53.8,29.0
"Pastrami, turkey with Rice pilaf and Peppers, sweet, green, sauteed",678.0,38.5,54.3,34.7
"Pot pie, chicken with Potato from Puerto Rican style stuffed pot roast, with gravy and Broccoli casserole with rice with Cheese, cottage, with fruit",643.3,25.7,76.8,26.5
"Shrimp, grilled with Noodle pudding and Tuna noodle casserole with vegetables and mushroom sauce with Fish, salmon, baked or broiled, coated",843.5,52.5,91.0,30.6
"Restaurant, Italian, chicken parmesan without pasta with Fish shish kabob with vegetables, excluding potatoes and Spinach, creamed",569.6,44.5,35.2,27.5
"Tuna casserole with vegetables and mushroom sauce, no noodles with Garlic bread, NFS and Broccoli casserole with noodles with Spaghetti sauce with meat",706.0,29.5,77.2,31.1
"Lamb, ground with Macaroni or noodles with cheese and meat and Cauliflower, raw with Potato, roasted, from fresh, peel eaten, made with butter",868.7,64.0,34.9,51.8
"Lamb or mutton loaf with Pasta with sauce, NFS and Stuffed jalapeno pepper with Clams, steamed or boiled",852.6,48.0,66.6,43.5
"Shrimp cocktail with Chicken or turkey shish kabob with vegetables, excluding potatoes and Pepper steak with Taco, corn tortilla, chicken, cheese",692.5,74.2,35.9,28.2
"Fish shish kabob with vegetables, excluding potatoes with Garlic bread, from fast food / restaurant and Taco or tostada salad with chicken with Burrito, cheese only",777.8,40.0,79.2,33.6
"Tuna noodle casserole with vegetables, cream or white sauce with Meat loaf with potatoes, vegetable, frozen meal and Stuffed pepper, with rice and meat with Tuna noodle casserole with mushroom sauce",856.2,43.6,63.6,47.0
"Macaroni or noodles, creamed, with cheese and tuna with Macaroni or noodles with cheese and tomato and HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored with Fish, salmon, baked or broiled, coated",720.1,46.5,70.8,27.9
"Fish, trout, baked or broiled with Lamb shish kabob with vegetables, excluding potatoes and Bean salad, yellow and/or green string beans with Burrito, chicken, cheese",895.6,73.4,34.5,50.3
"Fish, cod, grilled with Beef shish kabob with vegetables, excluding potatoes and Stuffed green pepper, Puerto Rican style with Spinach, creamed",614.1,63.4,36.9,22.9
"Shrimp shish kabob with vegetables, excluding potatoes with Restaurant, Mexican, spanish rice and Tuna noodle casserole with mushroom sauce",584.3,32.6,75.4,16.8
"Fish sandwich, grilled with Kidney beans and white rice and Macaroni or noodles with cheese and tomato with Tuna noodle casserole with vegetables, cream or white sauce",811.9,40.2,108.1,24.3
"Chicken thigh, sauteed, skin not eaten with Broccoli casserole with rice and Stuffed green pepper, Puerto Rican style",772.2,66.7,47.7,33.7
"Beef curry with Lamb shish kabob with vegetables, excluding potatoes and Kale, NS as to form, cooked",626.1,42.8,27.1,38.7
"HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork with Potato, mashed, ready-to-heat and Fried green beans with Macaroni or noodles with cheese and egg",893.7,44.5,72.8,47.0
"Turkey with gravy with Garlic bread, NFS and Carrots, glazed, cooked with Tuna noodle casserole with cream or white sauce",718.2,50.5,68.4,25.9
"Tuna noodle casserole with mushroom sauce with Tuna noodle casserole with vegetables, cream or white sauce and Beef and broccoli",687.6,43.6,52.1,33.3
"Fish, tilapia, steamed with Restaurant, Italian, chicken parmesan without pasta and Stuffed shells, with chicken, with tomato sauce",720.1,77.1,42.6,27.1
"Taco, fish with Long rice noodles, made from mung beans, cooked and Mushrooms, white, stir-fried with Chicken wing, grilled without sauce",732.4,32.1,80.4,32.3
"Fish, swordfish with Long rice noodles, made from mung beans, cooked and Tuna noodle casserole with vegetables and mushroom sauce",589.9,36.5,64.2,19.8
"Restaurant, Italian, chicken parmesan without pasta with Spanish rice with ground beef and Ravioli, cheese and spinach-filled, with cream sauce with Potato, roasted, from fresh, peel eaten, made with butter",785.2,48.2,64.5,36.6
"Duck, cooked, skin eaten with Bread stuffing and Broccoli casserole with rice with Spaghetti sauce with seafood",897.6,42.8,41.8,61.1
"Fish, cod, grilled with Pinto beans and white rice and Broccoli casserole with rice with Squash, winter, butternut, cooked, baked, with salt",580.2,45.0,63.2,15.8
"Stew, beef, canned with Stewed potatoes and Fried cauliflower with Macaroni or noodles with cheese and tomato",660.5,17.2,71.6,34.2
"Chicken breast, baked, coated, skin / coating not eaten with Rice pilaf and Beef and broccoli with Rice dressing",826.4,71.5,62.4,30.3
"Fish, catfish, steamed with Macaroni or noodles with cheese and egg and Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread with Spaghetti sauce with meat",836.1,60.7,61.5,37.3
"CRACKER BARREL, grilled sirloin steak with Fish shish kabob with vegetables, excluding potatoes and Corned beef patty",687.5,78.8,22.8,31.1
"Pepper steak with Garlic bread, frozen and Broccoli casserole with noodles with Burrito, beef, cheese",788.8,39.8,68.2,39.9
"Bologna, turkey with Soup, potato and HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored with Taco, corn tortilla, chicken, cheese",754.0,50.7,39.4,43.8
"Chicken breast, baked, coated, skin / coating not eaten with Potato from Puerto Rican style stuffed pot roast, with gravy and Bean salad, yellow and/or green string beans with Fish, trout, baked or broiled",628.8,69.8,40.3,19.6
"Stew, lamb with Couscous, plain, cooked and Stuffed pepper, with rice and meat",771.8,37.7,77.6,33.3
"Macaroni or noodles, creamed, with cheese and tuna with Rice noodles, cooked and Peppers, sweet, green, sauteed with Burrito, cheese only",573.5,18.2,73.9,23.2
"Fish, trout, grilled with Potato pancake and Spinach souffle",821.8,59.4,40.8,45.8
"Burrito, chicken, cheese with Couscous, plain, cooked and Lasagna with meat and spinach",844.0,45.2,104.2,26.2
"Fajita, shrimp with Pork shish kabob with vegetables, excluding potatoes and Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",772.3,63.5,58.1,30.4
"Shrimp scampi with Garlic bread, from frozen and Stuffed pepper, with rice, meatless",795.7,33.3,56.4,47.6
"Stuffed chicken, drumstick or breast, Puerto Rican style with Spanish rice, no added fat and Bean salad, yellow and/or green string beans",784.0,62.8,66.6,29.6
"Stew, beef with Macaroni or noodles, creamed, with cheese and tuna and Kale, NS as to form, cooked with Beef and noodles, no sauce",584.8,36.7,53.0,24.5
"Stuffed shells, with chicken, with tomato sauce with Rolls, dinner, wheat and HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored with Macaroni or noodles with cheese and meat",697.6,52.5,79.0,19.8
Biryani with chicken with Broccoli casserole with noodles and Beef and broccoli,558.8,30.1,57.9,22.7
"Pork shish kabob with vegetables, excluding potatoes with Flavored pasta and Spinach and cheese casserole",526.5,37.0,47.1,21.7
"Fajita, beef or pork with Tuna noodle casserole with vegetables, cream or white sauce and HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored with Cheese, cottage, NFS",888.2,63.5,65.8,41.0
"Roast beef sandwich on wheat with Beans and brown rice and Fried broccoli with TACO BELL, Soft Taco with chicken, cheese and lettuce",884.4,42.4,109.4,30.6
"Beef, ground, 70% lean meat / 30% fat, patty, cooked, broiled with Rice noodles, cooked and Pepper steak with Chicken breast, grilled with sauce, skin eaten",856.5,62.7,52.0,42.7
"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored with Garlic bread, from frozen and Stuffed pepper, with meat",714.3,48.4,48.8,36.0
